,ba-m,simple-spread-chance,citizen-citizen-influence,citizen-media-influence,organizing-capacity,flint-organizing-strategy,threshold
3168,10,0.75,0.01,0.01,1,high-degree-cit-and-media,15
3169,10,0.75,0.01,0.01,1,high-degree-citizens,19
3170,10,0.75,0.01,0.01,1,high-degree-media,19
3171,10,0.75,0.01,0.01,1,neighbors-of-neighbors,24
3172,10,0.75,0.01,0.01,5,high-degree-cit-and-media,17
3173,10,0.75,0.01,0.01,5,high-degree-citizens,16
3174,10,0.75,0.01,0.01,5,high-degree-media,17
3175,10,0.75,0.01,0.01,5,neighbors-of-neighbors,18
3176,10,0.75,0.01,0.05,1,high-degree-cit-and-media,30
3177,10,0.75,0.01,0.05,1,high-degree-citizens,29
3178,10,0.75,0.01,0.05,1,high-degree-media,30
3179,10,0.75,0.01,0.05,1,neighbors-of-neighbors,30
3180,10,0.75,0.01,0.05,5,high-degree-cit-and-media,30
3181,10,0.75,0.01,0.05,5,high-degree-citizens,30
3182,10,0.75,0.01,0.05,5,high-degree-media,30
3183,10,0.75,0.01,0.05,5,neighbors-of-neighbors,30
3184,10,0.75,0.01,0.1,1,high-degree-cit-and-media,30
3185,10,0.75,0.01,0.1,1,high-degree-citizens,30
3186,10,0.75,0.01,0.1,1,high-degree-media,30
3187,10,0.75,0.01,0.1,1,neighbors-of-neighbors,30
3188,10,0.75,0.01,0.1,5,high-degree-cit-and-media,30
3189,10,0.75,0.01,0.1,5,high-degree-citizens,30
3190,10,0.75,0.01,0.1,5,high-degree-media,30
3191,10,0.75,0.01,0.1,5,neighbors-of-neighbors,30
3192,10,0.75,0.01,0.25,1,high-degree-cit-and-media,30
3193,10,0.75,0.01,0.25,1,high-degree-citizens,30
3194,10,0.75,0.01,0.25,1,high-degree-media,30
3195,10,0.75,0.01,0.25,1,neighbors-of-neighbors,30
3196,10,0.75,0.01,0.25,5,high-degree-cit-and-media,30
3197,10,0.75,0.01,0.25,5,high-degree-citizens,30
3198,10,0.75,0.01,0.25,5,high-degree-media,30
3199,10,0.75,0.01,0.25,5,neighbors-of-neighbors,30
3200,10,0.75,0.01,0.5,1,high-degree-cit-and-media,30
3201,10,0.75,0.01,0.5,1,high-degree-citizens,30
3202,10,0.75,0.01,0.5,1,high-degree-media,30
3203,10,0.75,0.01,0.5,1,neighbors-of-neighbors,30
3204,10,0.75,0.01,0.5,5,high-degree-cit-and-media,30
3205,10,0.75,0.01,0.5,5,high-degree-citizens,30
3206,10,0.75,0.01,0.5,5,high-degree-media,30
3207,10,0.75,0.01,0.5,5,neighbors-of-neighbors,30
3208,10,0.75,0.01,0.75,1,high-degree-cit-and-media,30
3209,10,0.75,0.01,0.75,1,high-degree-citizens,30
3210,10,0.75,0.01,0.75,1,high-degree-media,30
3211,10,0.75,0.01,0.75,1,neighbors-of-neighbors,30
3212,10,0.75,0.01,0.75,5,high-degree-cit-and-media,30
3213,10,0.75,0.01,0.75,5,high-degree-citizens,30
3214,10,0.75,0.01,0.75,5,high-degree-media,30
3215,10,0.75,0.01,0.75,5,neighbors-of-neighbors,30
3216,10,0.75,0.05,0.01,1,high-degree-cit-and-media,28
3217,10,0.75,0.05,0.01,1,high-degree-citizens,29
3218,10,0.75,0.05,0.01,1,high-degree-media,30
3219,10,0.75,0.05,0.01,1,neighbors-of-neighbors,30
3220,10,0.75,0.05,0.01,5,high-degree-cit-and-media,28
3221,10,0.75,0.05,0.01,5,high-degree-citizens,30
3222,10,0.75,0.05,0.01,5,high-degree-media,28
3223,10,0.75,0.05,0.01,5,neighbors-of-neighbors,30
3224,10,0.75,0.05,0.05,1,high-degree-cit-and-media,30
3225,10,0.75,0.05,0.05,1,high-degree-citizens,30
3226,10,0.75,0.05,0.05,1,high-degree-media,30
3227,10,0.75,0.05,0.05,1,neighbors-of-neighbors,30
3228,10,0.75,0.05,0.05,5,high-degree-cit-and-media,30
3229,10,0.75,0.05,0.05,5,high-degree-citizens,30
3230,10,0.75,0.05,0.05,5,high-degree-media,30
3231,10,0.75,0.05,0.05,5,neighbors-of-neighbors,30
3232,10,0.75,0.05,0.1,1,high-degree-cit-and-media,30
3233,10,0.75,0.05,0.1,1,high-degree-citizens,30
3234,10,0.75,0.05,0.1,1,high-degree-media,30
3235,10,0.75,0.05,0.1,1,neighbors-of-neighbors,30
3236,10,0.75,0.05,0.1,5,high-degree-cit-and-media,30
3237,10,0.75,0.05,0.1,5,high-degree-citizens,30
3238,10,0.75,0.05,0.1,5,high-degree-media,30
3239,10,0.75,0.05,0.1,5,neighbors-of-neighbors,30
3240,10,0.75,0.05,0.25,1,high-degree-cit-and-media,30
3241,10,0.75,0.05,0.25,1,high-degree-citizens,30
3242,10,0.75,0.05,0.25,1,high-degree-media,30
3243,10,0.75,0.05,0.25,1,neighbors-of-neighbors,30
3244,10,0.75,0.05,0.25,5,high-degree-cit-and-media,30
3245,10,0.75,0.05,0.25,5,high-degree-citizens,30
3246,10,0.75,0.05,0.25,5,high-degree-media,30
3247,10,0.75,0.05,0.25,5,neighbors-of-neighbors,30
3248,10,0.75,0.05,0.5,1,high-degree-cit-and-media,30
3249,10,0.75,0.05,0.5,1,high-degree-citizens,30
3250,10,0.75,0.05,0.5,1,high-degree-media,30
3251,10,0.75,0.05,0.5,1,neighbors-of-neighbors,30
3252,10,0.75,0.05,0.5,5,high-degree-cit-and-media,30
3253,10,0.75,0.05,0.5,5,high-degree-citizens,30
3254,10,0.75,0.05,0.5,5,high-degree-media,30
3255,10,0.75,0.05,0.5,5,neighbors-of-neighbors,30
3256,10,0.75,0.05,0.75,1,high-degree-cit-and-media,30
3257,10,0.75,0.05,0.75,1,high-degree-citizens,30
3258,10,0.75,0.05,0.75,1,high-degree-media,30
3259,10,0.75,0.05,0.75,1,neighbors-of-neighbors,30
3260,10,0.75,0.05,0.75,5,high-degree-cit-and-media,30
3261,10,0.75,0.05,0.75,5,high-degree-citizens,30
3262,10,0.75,0.05,0.75,5,high-degree-media,30
3263,10,0.75,0.05,0.75,5,neighbors-of-neighbors,30
3264,10,0.75,0.1,0.01,1,high-degree-cit-and-media,30
3265,10,0.75,0.1,0.01,1,high-degree-citizens,29
3266,10,0.75,0.1,0.01,1,high-degree-media,30
3267,10,0.75,0.1,0.01,1,neighbors-of-neighbors,30
3268,10,0.75,0.1,0.01,5,high-degree-cit-and-media,30
3269,10,0.75,0.1,0.01,5,high-degree-citizens,30
3270,10,0.75,0.1,0.01,5,high-degree-media,30
3271,10,0.75,0.1,0.01,5,neighbors-of-neighbors,30
3272,10,0.75,0.1,0.05,1,high-degree-cit-and-media,30
3273,10,0.75,0.1,0.05,1,high-degree-citizens,30
3274,10,0.75,0.1,0.05,1,high-degree-media,30
3275,10,0.75,0.1,0.05,1,neighbors-of-neighbors,30
3276,10,0.75,0.1,0.05,5,high-degree-cit-and-media,30
3277,10,0.75,0.1,0.05,5,high-degree-citizens,30
3278,10,0.75,0.1,0.05,5,high-degree-media,30
3279,10,0.75,0.1,0.05,5,neighbors-of-neighbors,30
3280,10,0.75,0.1,0.1,1,high-degree-cit-and-media,30
3281,10,0.75,0.1,0.1,1,high-degree-citizens,30
3282,10,0.75,0.1,0.1,1,high-degree-media,30
3283,10,0.75,0.1,0.1,1,neighbors-of-neighbors,30
3284,10,0.75,0.1,0.1,5,high-degree-cit-and-media,30
3285,10,0.75,0.1,0.1,5,high-degree-citizens,30
3286,10,0.75,0.1,0.1,5,high-degree-media,29
3287,10,0.75,0.1,0.1,5,neighbors-of-neighbors,30
3288,10,0.75,0.1,0.25,1,high-degree-cit-and-media,30
3289,10,0.75,0.1,0.25,1,high-degree-citizens,30
3290,10,0.75,0.1,0.25,1,high-degree-media,30
3291,10,0.75,0.1,0.25,1,neighbors-of-neighbors,30
3292,10,0.75,0.1,0.25,5,high-degree-cit-and-media,30
3293,10,0.75,0.1,0.25,5,high-degree-citizens,30
3294,10,0.75,0.1,0.25,5,high-degree-media,30
3295,10,0.75,0.1,0.25,5,neighbors-of-neighbors,30
3296,10,0.75,0.1,0.5,1,high-degree-cit-and-media,30
3297,10,0.75,0.1,0.5,1,high-degree-citizens,30
3298,10,0.75,0.1,0.5,1,high-degree-media,30
3299,10,0.75,0.1,0.5,1,neighbors-of-neighbors,30
3300,10,0.75,0.1,0.5,5,high-degree-cit-and-media,30
3301,10,0.75,0.1,0.5,5,high-degree-citizens,30
3302,10,0.75,0.1,0.5,5,high-degree-media,30
3303,10,0.75,0.1,0.5,5,neighbors-of-neighbors,30
3304,10,0.75,0.1,0.75,1,high-degree-cit-and-media,30
3305,10,0.75,0.1,0.75,1,high-degree-citizens,30
3306,10,0.75,0.1,0.75,1,high-degree-media,30
3307,10,0.75,0.1,0.75,1,neighbors-of-neighbors,30
3308,10,0.75,0.1,0.75,5,high-degree-cit-and-media,30
3309,10,0.75,0.1,0.75,5,high-degree-citizens,30
3310,10,0.75,0.1,0.75,5,high-degree-media,30
3311,10,0.75,0.1,0.75,5,neighbors-of-neighbors,30
3312,10,0.75,0.25,0.01,1,high-degree-cit-and-media,30
3313,10,0.75,0.25,0.01,1,high-degree-citizens,30
3314,10,0.75,0.25,0.01,1,high-degree-media,28
3315,10,0.75,0.25,0.01,1,neighbors-of-neighbors,30
3316,10,0.75,0.25,0.01,5,high-degree-cit-and-media,30
3317,10,0.75,0.25,0.01,5,high-degree-citizens,29
3318,10,0.75,0.25,0.01,5,high-degree-media,29
3319,10,0.75,0.25,0.01,5,neighbors-of-neighbors,30
3320,10,0.75,0.25,0.05,1,high-degree-cit-and-media,30
3321,10,0.75,0.25,0.05,1,high-degree-citizens,30
3322,10,0.75,0.25,0.05,1,high-degree-media,30
3323,10,0.75,0.25,0.05,1,neighbors-of-neighbors,30
3324,10,0.75,0.25,0.05,5,high-degree-cit-and-media,30
3325,10,0.75,0.25,0.05,5,high-degree-citizens,30
3326,10,0.75,0.25,0.05,5,high-degree-media,30
3327,10,0.75,0.25,0.05,5,neighbors-of-neighbors,30
3328,10,0.75,0.25,0.1,1,high-degree-cit-and-media,30
3329,10,0.75,0.25,0.1,1,high-degree-citizens,30
3330,10,0.75,0.25,0.1,1,high-degree-media,30
3331,10,0.75,0.25,0.1,1,neighbors-of-neighbors,30
3332,10,0.75,0.25,0.1,5,high-degree-cit-and-media,30
3333,10,0.75,0.25,0.1,5,high-degree-citizens,30
3334,10,0.75,0.25,0.1,5,high-degree-media,30
3335,10,0.75,0.25,0.1,5,neighbors-of-neighbors,30
3336,10,0.75,0.25,0.25,1,high-degree-cit-and-media,30
3337,10,0.75,0.25,0.25,1,high-degree-citizens,30
3338,10,0.75,0.25,0.25,1,high-degree-media,30
3339,10,0.75,0.25,0.25,1,neighbors-of-neighbors,30
3340,10,0.75,0.25,0.25,5,high-degree-cit-and-media,30
3341,10,0.75,0.25,0.25,5,high-degree-citizens,30
3342,10,0.75,0.25,0.25,5,high-degree-media,30
3343,10,0.75,0.25,0.25,5,neighbors-of-neighbors,30
3344,10,0.75,0.25,0.5,1,high-degree-cit-and-media,30
3345,10,0.75,0.25,0.5,1,high-degree-citizens,30
3346,10,0.75,0.25,0.5,1,high-degree-media,30
3347,10,0.75,0.25,0.5,1,neighbors-of-neighbors,30
3348,10,0.75,0.25,0.5,5,high-degree-cit-and-media,30
3349,10,0.75,0.25,0.5,5,high-degree-citizens,30
3350,10,0.75,0.25,0.5,5,high-degree-media,30
3351,10,0.75,0.25,0.5,5,neighbors-of-neighbors,30
3352,10,0.75,0.25,0.75,1,high-degree-cit-and-media,30
3353,10,0.75,0.25,0.75,1,high-degree-citizens,30
3354,10,0.75,0.25,0.75,1,high-degree-media,30
3355,10,0.75,0.25,0.75,1,neighbors-of-neighbors,30
3356,10,0.75,0.25,0.75,5,high-degree-cit-and-media,30
3357,10,0.75,0.25,0.75,5,high-degree-citizens,30
3358,10,0.75,0.25,0.75,5,high-degree-media,30
3359,10,0.75,0.25,0.75,5,neighbors-of-neighbors,30
3360,10,0.75,0.5,0.01,1,high-degree-cit-and-media,30
3361,10,0.75,0.5,0.01,1,high-degree-citizens,30
3362,10,0.75,0.5,0.01,1,high-degree-media,30
3363,10,0.75,0.5,0.01,1,neighbors-of-neighbors,30
3364,10,0.75,0.5,0.01,5,high-degree-cit-and-media,30
3365,10,0.75,0.5,0.01,5,high-degree-citizens,30
3366,10,0.75,0.5,0.01,5,high-degree-media,30
3367,10,0.75,0.5,0.01,5,neighbors-of-neighbors,30
3368,10,0.75,0.5,0.05,1,high-degree-cit-and-media,30
3369,10,0.75,0.5,0.05,1,high-degree-citizens,30
3370,10,0.75,0.5,0.05,1,high-degree-media,30
3371,10,0.75,0.5,0.05,1,neighbors-of-neighbors,30
3372,10,0.75,0.5,0.05,5,high-degree-cit-and-media,30
3373,10,0.75,0.5,0.05,5,high-degree-citizens,30
3374,10,0.75,0.5,0.05,5,high-degree-media,30
3375,10,0.75,0.5,0.05,5,neighbors-of-neighbors,30
3376,10,0.75,0.5,0.1,1,high-degree-cit-and-media,30
3377,10,0.75,0.5,0.1,1,high-degree-citizens,30
3378,10,0.75,0.5,0.1,1,high-degree-media,30
3379,10,0.75,0.5,0.1,1,neighbors-of-neighbors,30
3380,10,0.75,0.5,0.1,5,high-degree-cit-and-media,30
3381,10,0.75,0.5,0.1,5,high-degree-citizens,30
3382,10,0.75,0.5,0.1,5,high-degree-media,30
3383,10,0.75,0.5,0.1,5,neighbors-of-neighbors,30
3384,10,0.75,0.5,0.25,1,high-degree-cit-and-media,30
3385,10,0.75,0.5,0.25,1,high-degree-citizens,30
3386,10,0.75,0.5,0.25,1,high-degree-media,30
3387,10,0.75,0.5,0.25,1,neighbors-of-neighbors,30
3388,10,0.75,0.5,0.25,5,high-degree-cit-and-media,30
3389,10,0.75,0.5,0.25,5,high-degree-citizens,30
3390,10,0.75,0.5,0.25,5,high-degree-media,30
3391,10,0.75,0.5,0.25,5,neighbors-of-neighbors,30
3392,10,0.75,0.5,0.5,1,high-degree-cit-and-media,30
3393,10,0.75,0.5,0.5,1,high-degree-citizens,30
3394,10,0.75,0.5,0.5,1,high-degree-media,30
3395,10,0.75,0.5,0.5,1,neighbors-of-neighbors,30
3396,10,0.75,0.5,0.5,5,high-degree-cit-and-media,30
3397,10,0.75,0.5,0.5,5,high-degree-citizens,30
3398,10,0.75,0.5,0.5,5,high-degree-media,30
3399,10,0.75,0.5,0.5,5,neighbors-of-neighbors,30
3400,10,0.75,0.5,0.75,1,high-degree-cit-and-media,30
3401,10,0.75,0.5,0.75,1,high-degree-citizens,30
3402,10,0.75,0.5,0.75,1,high-degree-media,30
3403,10,0.75,0.5,0.75,1,neighbors-of-neighbors,30
3404,10,0.75,0.5,0.75,5,high-degree-cit-and-media,30
3405,10,0.75,0.5,0.75,5,high-degree-citizens,30
3406,10,0.75,0.5,0.75,5,high-degree-media,30
3407,10,0.75,0.5,0.75,5,neighbors-of-neighbors,30
3408,10,0.75,0.75,0.01,1,high-degree-cit-and-media,30
3409,10,0.75,0.75,0.01,1,high-degree-citizens,30
3410,10,0.75,0.75,0.01,1,high-degree-media,30
3411,10,0.75,0.75,0.01,1,neighbors-of-neighbors,30
3412,10,0.75,0.75,0.01,5,high-degree-cit-and-media,30
3413,10,0.75,0.75,0.01,5,high-degree-citizens,30
3414,10,0.75,0.75,0.01,5,high-degree-media,29
3415,10,0.75,0.75,0.01,5,neighbors-of-neighbors,30
3416,10,0.75,0.75,0.05,1,high-degree-cit-and-media,30
3417,10,0.75,0.75,0.05,1,high-degree-citizens,30
3418,10,0.75,0.75,0.05,1,high-degree-media,30
3419,10,0.75,0.75,0.05,1,neighbors-of-neighbors,30
3420,10,0.75,0.75,0.05,5,high-degree-cit-and-media,30
3421,10,0.75,0.75,0.05,5,high-degree-citizens,30
3422,10,0.75,0.75,0.05,5,high-degree-media,30
3423,10,0.75,0.75,0.05,5,neighbors-of-neighbors,30
3424,10,0.75,0.75,0.1,1,high-degree-cit-and-media,30
3425,10,0.75,0.75,0.1,1,high-degree-citizens,30
3426,10,0.75,0.75,0.1,1,high-degree-media,30
3427,10,0.75,0.75,0.1,1,neighbors-of-neighbors,30
3428,10,0.75,0.75,0.1,5,high-degree-cit-and-media,30
3429,10,0.75,0.75,0.1,5,high-degree-citizens,30
3430,10,0.75,0.75,0.1,5,high-degree-media,30
3431,10,0.75,0.75,0.1,5,neighbors-of-neighbors,29
3432,10,0.75,0.75,0.25,1,high-degree-cit-and-media,30
3433,10,0.75,0.75,0.25,1,high-degree-citizens,30
3434,10,0.75,0.75,0.25,1,high-degree-media,30
3435,10,0.75,0.75,0.25,1,neighbors-of-neighbors,30
3436,10,0.75,0.75,0.25,5,high-degree-cit-and-media,30
3437,10,0.75,0.75,0.25,5,high-degree-citizens,30
3438,10,0.75,0.75,0.25,5,high-degree-media,30
3439,10,0.75,0.75,0.25,5,neighbors-of-neighbors,30
3440,10,0.75,0.75,0.5,1,high-degree-cit-and-media,30
3441,10,0.75,0.75,0.5,1,high-degree-citizens,30
3442,10,0.75,0.75,0.5,1,high-degree-media,30
3443,10,0.75,0.75,0.5,1,neighbors-of-neighbors,30
3444,10,0.75,0.75,0.5,5,high-degree-cit-and-media,30
3445,10,0.75,0.75,0.5,5,high-degree-citizens,30
3446,10,0.75,0.75,0.5,5,high-degree-media,30
3447,10,0.75,0.75,0.5,5,neighbors-of-neighbors,30
3448,10,0.75,0.75,0.75,1,high-degree-cit-and-media,30
3449,10,0.75,0.75,0.75,1,high-degree-citizens,30
3450,10,0.75,0.75,0.75,1,high-degree-media,30
3451,10,0.75,0.75,0.75,1,neighbors-of-neighbors,30
3452,10,0.75,0.75,0.75,5,high-degree-cit-and-media,30
3453,10,0.75,0.75,0.75,5,high-degree-citizens,30
3454,10,0.75,0.75,0.75,5,high-degree-media,30
3455,10,0.75,0.75,0.75,5,neighbors-of-neighbors,30
