,n,spread-type,simple-spread-chance,ba-m,cit-media-influence,cit-cit-influence,flint-organizing-strategy,organizing-capacity,repetition,data,run_id
1127,300,simple,0.5,10,0.01,0.5,neighbors-of-neighbors,5,0,"[ 0.  1.  4.  0.  3.  3.  6. 10. 33. 44. 49. 29. 27. 21. 19. 12.  6.  5.
  9.  4.  3.  3.  5.  1.  0.  0.  1.  0.  1.  0.  1.  0.  0.  0.  1.  2.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.
  0.  0.  1.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  0.  0.
  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.
  0.  0.  0.  0.  1.  0.  0.  1.  0.  0.  0.  1.  0.  0.  0.  1.  0.  0.
  0.  0.  0.  0.  0.  0.]",214
1128,300,simple,0.5,10,0.01,0.5,neighbors-of-neighbors,5,0,"[ 0.  0.  1.  4.  6.  3. 20. 31. 39. 34. 34. 22. 22. 16. 14. 10.  4.  2.
  6.  2.  1.  2.  1.  1.  0.  0.  0.  0.  0.  1.  0.  0.  1.  2.  6.  4.
  0.  2.  1.  3.  0.  1.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.
  0.  1.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.
  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",215
1129,300,simple,0.5,10,0.01,0.5,neighbors-of-neighbors,5,0,"[ 0.  1.  0.  3.  1.  2. 17. 47. 45. 49. 29. 26. 19. 11. 11.  9.  3.  6.
  7.  1.  0.  1.  2.  2.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  1.  0.  1.  0.  0.  0.  0.
  0.  0.  0.  1.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  1.
  1.  0.  1.  0.  1.  2.  1.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",216
1130,300,simple,0.5,10,0.01,0.5,neighbors-of-neighbors,5,0,"[ 0.  1.  3.  1.  2.  2.  6. 12. 13. 15. 12. 12. 23. 33. 39. 26. 17. 13.
 11.  8.  5.  8.  6.  5.  5.  4.  3.  1.  0.  3.  1.  0.  0.  0.  0.  0.
  1.  1.  0.  0.  1.  1.  0.  0.  0.  0.  1.  0.  2.  1.  0.  1.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",217
1131,300,simple,0.5,10,0.01,0.5,neighbors-of-neighbors,5,0,"[ 0.  1.  2.  3.  4.  2.  7. 10. 10. 19. 24. 46. 39. 42. 13. 20. 19.  7.
  8.  9.  0.  0.  1.  3.  3.  1.  1.  0.  0.  0.  0.  2.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  1.  0.
  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  1.  0.  0.  0.  0.  1.  0.  0.
  0.  1.  1.  0.  0.  0.  1.  0.  1.  0.  2.  0.  0.  0.  0.  0.  0.  1.
  0.  0.  1.  0.  0.  0.]",218
1132,300,simple,0.5,10,0.01,0.5,neighbors-of-neighbors,5,0,"[ 0.  0.  1.  1.  2.  3.  4.  7.  5. 12. 28. 32. 35. 28. 24. 34. 17. 14.
 16.  5.  7.  3.  4.  2.  1.  1.  0.  1.  3.  0.  0.  0.  0.  0.  3.  2.
  3.  2.  0.  1.  0.  0.  0.  0.  0.  0.  1.  0.  1.  2.  1.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  2.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  1.  0.  0.  0.]",219
1133,300,simple,0.5,10,0.01,0.5,neighbors-of-neighbors,5,0,"[ 0.  0.  1.  1.  2.  3.  4.  7. 10. 18. 35. 40. 26. 31. 16. 23. 13. 11.
 16. 10.  9.  9.  5.  2.  3.  1.  2.  0.  2.  1.  0.  1.  0.  1.  0.  0.
  1.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  1.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  1.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.
  0.  1.  0.  0.  0.  0.]",21
1134,300,simple,0.5,10,0.01,0.5,neighbors-of-neighbors,5,0,"[ 0.  2.  1.  1.  0.  2.  3. 11. 14. 36. 27. 31. 37. 21. 16. 25. 13. 10.
 14.  8.  5.  4.  2.  1.  1.  1.  1.  0.  2.  2.  1.  0.  0.  0.  0.  1.
  2.  0.  0.  0.  1.  1.  1.  0.  0.  0.  0.  0.  0.  1.  1.  2.  3.  1.
  0.  0.  0.  1.  0.  0.  0.  1.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  1.  0.  1.  0.
  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  1.  0.]",220
1135,300,simple,0.5,10,0.01,0.5,neighbors-of-neighbors,5,0,"[ 0.  2.  1.  2.  0.  1.  2.  7. 16. 17. 26. 18. 18. 13. 17. 26. 21. 20.
 19. 11. 12.  3.  8.  4.  2.  1.  1.  4.  4.  5.  1.  4.  1.  2.  1.  0.
  0.  1.  1.  0.  0.  2.  1.  0.  0.  0.  0.  1.  2.  3.  1.  0.  0.  2.
  0.  1.  0.  0.  0.  1.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.
  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  1.  0.
  0.  0.  0.  0.  0.  0.]",221
1136,300,simple,0.5,10,0.01,0.5,neighbors-of-neighbors,5,0,"[ 0.  1.  2.  3.  5.  8. 10. 12. 12. 27. 20. 20. 25. 27. 20. 16. 20. 16.
 10.  4. 11.  6.  2.  1.  3.  2.  2.  0.  2.  0.  0.  0.  1.  3.  0.  1.
  0.  1.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  1.  0.  0.  1.  0.  0.  0.  0.  0.  1.  0.  0.  1.  2.  0.  0.  0.
  0.  1.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.
  0.  0.  0.  2.  0.  0.]",222
1137,300,simple,0.5,10,0.01,0.5,neighbors-of-neighbors,5,0,"[ 0.  0.  2.  2.  3.  4.  4.  7. 12. 18. 11. 25. 35. 38. 30. 31. 26.  8.
  9.  7.  4.  4.  2.  3.  5.  4.  2.  1.  2.  0.  0.  0.  0.  2.  0.  0.
  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.
  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  1.
  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.
  0.  0.  0.  0.  0.  0.]",223
1138,300,simple,0.5,10,0.01,0.5,neighbors-of-neighbors,5,0,"[ 0.  2.  1.  5.  3.  5. 13. 12. 12. 14. 10. 16. 18. 25. 18. 30. 19. 20.
 20. 11.  7.  7. 10.  5.  3.  2.  1.  1.  4.  3.  0.  2.  0.  0.  1.  1.
  0.  0.  0.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  1.  0.  1.  0.  1.  0.  0.  0.  0.  0.  0.
  0.  1.  0.  0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",224
1139,300,simple,0.5,10,0.01,0.5,neighbors-of-neighbors,5,0,"[ 0.  0.  0.  0.  1.  2.  2.  2. 13. 42. 55. 43. 32. 16. 23. 18. 10.  8.
  8.  7.  1.  1.  2.  2.  2.  0.  1.  1.  2.  4.  0.  2.  1.  0.  0.  1.
  0.  0.  0.  0.  0.  0.  2.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.
  0.  0.  0.  1.  0.  0.  0.  0.  0.  1.  0.  0.  1.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  1.  0.  0.  0.  0.  1.]",225
1140,300,simple,0.5,10,0.01,0.5,neighbors-of-neighbors,5,0,"[ 0.  0.  2.  1.  2.  2.  1.  1.  2.  4.  4. 12. 17. 36. 34. 38. 31. 27.
 15. 13. 18.  5.  5.  6.  4.  5.  1.  1.  0.  0.  0.  1.  0.  0.  2.  0.
  1.  0.  1.  1.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  1.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  1.  0.  0.  1.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  1.  0.  1.
  0.  0.  0.  0.  0.  1.]",226
1141,300,simple,0.5,10,0.01,0.5,neighbors-of-neighbors,5,0,"[ 0.  0.  0.  2.  6. 12. 28. 49. 39. 33. 36. 20. 14. 12. 10. 10.  4.  4.
  1.  4.  0.  0.  3.  3.  0.  0.  0.  0.  0.  0.  1.  1.  0.  0.  1.  0.
  1.  0.  0.  0.  1.  1.  2.  0.  2.  2.  1.  2.  0.  0.  1.  0.  0.  0.
  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",227
1142,300,simple,0.5,10,0.01,0.5,neighbors-of-neighbors,5,0,"[ 0.  2.  4.  1.  2.  0.  0.  1.  1.  5.  9. 12. 21. 19. 22. 21. 17. 10.
 11. 14.  8.  9. 11. 12. 19. 21. 18.  7.  6.  2.  7.  4.  2.  2.  2.  0.
  0.  0.  0.  0.  1.  0.  0.  1.  0.  0.  1.  1.  0.  0.  0.  1.  0.  0.
  0.  0.  0.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.
  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",228
1143,300,simple,0.5,10,0.01,0.5,neighbors-of-neighbors,5,0,"[ 0.  1.  1.  5. 22. 28. 46. 30. 35. 32. 28. 25. 11. 10.  6.  9.  5.  0.
  3.  0.  2.  1.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  2.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  1.
  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",229
1144,300,simple,0.5,10,0.01,0.5,neighbors-of-neighbors,5,0,"[ 0.  1.  0.  3.  6. 13. 23. 26. 27. 29. 33. 40. 16. 23. 22. 10.  6.  8.
  4.  2.  8.  0.  1.  0.  1.  2.  0.  0.  0.  0.  0.  0.  1.  0.  0.  1.
  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.
  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  2.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  1.  0.]",22
1145,300,simple,0.5,10,0.01,0.5,neighbors-of-neighbors,5,0,"[ 0.  1.  0.  0.  5.  6.  6. 12. 15. 32. 42. 28. 23. 16. 18. 18. 16. 13.
 15.  6.  7.  5.  1.  1.  1.  0.  3.  1.  0.  0.  0.  1.  0.  0.  2.  0.
  0.  1.  0.  0.  0.  1.  0.  0.  0.  0.  0.  2.  3.  0.  0.  1.  0.  1.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  1.  0.  0.]",230
1146,300,simple,0.5,10,0.01,0.5,neighbors-of-neighbors,5,0,"[ 0.  0.  0.  1.  2.  2.  3.  5.  4.  4.  7. 12. 32. 40. 48. 39. 31. 14.
 18.  7. 12.  6.  3.  3.  3.  2.  2.  0.  1.  1.  0.  1.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  1.  1.  1.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  2.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  1.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",231
1147,300,simple,0.5,10,0.01,0.5,neighbors-of-neighbors,5,0,"[ 0.  1.  1.  0.  3.  3. 13. 16. 27. 30. 32. 29. 24. 23. 13. 12. 17. 11.
 10.  3.  4.  4.  3.  4.  2.  0.  2.  2.  1.  3.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  3.  2.  0.  0.  0.  0.  0.  1.  1.  0.  1.  0.  0.  0.  0.
  0.  0.  0.  1.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.
  0.  0.  1.  0.  0.  1.]",232
1148,300,simple,0.5,10,0.01,0.5,neighbors-of-neighbors,5,0,"[ 0.  1.  3. 10. 28. 33. 42. 46. 32. 22. 19. 13.  7.  7.  8.  6.  2.  3.
  0.  2.  1.  1.  2.  2.  0.  3.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.
  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  1.
  1.  0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  0.  0.  0.  0.  2.  0.  0.
  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  1.  0.  2.  0.  0.
  0.  2.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",233
1149,300,simple,0.5,10,0.01,0.5,neighbors-of-neighbors,5,0,"[ 0.  0.  0.  2.  4.  4. 15.  9. 20. 33. 33. 42. 30. 18. 25. 13.  6.  5.
  5. 10.  3.  4.  4.  2.  2.  1.  2.  0.  2.  0.  0.  0.  0.  0.  1.  0.
  0.  1.  0.  0.  1.  0.  0.  0.  2.  2.  1.  1.  0.  0.  0.  0.  1.  0.
  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",234
1150,300,simple,0.5,10,0.01,0.5,neighbors-of-neighbors,5,0,"[ 0.  0.  1.  0.  0.  1.  2.  3.  3.  5.  4. 10.  8.  9. 14. 22. 17. 26.
 25. 24. 29. 22. 15. 15.  5.  5.  8.  3.  4.  3.  4.  3.  6.  0.  0.  2.
  1.  0.  0.  0.  1.  1.  3.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.
  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",235
1151,300,simple,0.5,10,0.01,0.5,neighbors-of-neighbors,5,0,"[ 0.  0.  1. 16. 29. 46. 45. 40. 24. 23. 17. 11. 10.  8.  8.  5.  4.  1.
  1.  1.  1.  0.  0.  1.  0.  0.  1.  0.  0.  0.  2.  0.  2.  3.  1.  0.
  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.  1.  0.  1.  0.  1.  0.  0.  1.
  0.  0.  0.  0.  0.  0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",236
1152,300,simple,0.5,10,0.01,0.5,neighbors-of-neighbors,5,0,"[ 0.  0.  0.  2.  5.  3.  6.  6.  8. 13. 21. 15. 32. 35. 38. 25. 16. 18.
 10.  7.  8.  2.  5.  0.  6.  5.  2.  2.  2.  1.  3.  2.  2.  0.  0.  2.
  0.  0.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",237
1153,300,simple,0.5,10,0.01,0.5,neighbors-of-neighbors,5,0,"[ 0.  0.  0.  1.  0.  1.  2.  4.  5.  5. 19. 24. 29. 22. 16. 17. 21. 13.
 15. 20. 27. 19. 17.  8.  4.  1.  2.  2.  1.  1.  0.  2.  0.  0.  1.  1.
  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  1.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.
  0.  0.  1.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  1.  0.  0.  0.  0.
  0.  1.  0.  0.  0.  0.]",238
1154,300,simple,0.5,10,0.01,0.5,neighbors-of-neighbors,5,0,"[ 0.  3.  4.  7. 12. 16. 18. 18. 29. 18. 26. 29. 27. 18. 15.  9. 11. 11.
  8.  5.  2.  0.  3.  2.  2.  2.  0.  0.  5.  0.  0.  1.  0.  0.  0.  0.
  0.  0.  1.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",239
1155,300,simple,0.5,10,0.01,0.5,neighbors-of-neighbors,5,0,"[ 0.  0.  2.  3.  4.  6.  4.  8.  7. 11. 18. 44. 52. 42. 20. 17.  8. 13.
  9.  7.  4.  4.  3.  3.  1.  2.  2.  0.  0.  0.  0.  0.  1.  0.  0.  1.
  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.
  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.
  1.  1.  0.  0.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.
  0.  1.  1.  0.  0.  0.]",23
1156,300,simple,0.5,10,0.01,0.5,neighbors-of-neighbors,5,0,"[ 0.  1.  1.  2.  4.  4.  6.  9. 11. 10. 12. 15. 27. 22. 22. 13. 23. 18.
 25. 12. 15. 15.  9.  3.  4.  3.  0.  3.  0.  1.  1.  0.  1.  0.  0.  1.
  1.  0.  0.  0.  1.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  1.
  0.  0.  0.  1.  0.  0.  1.  0.  0.  1.  1.  1.  1.  0.  0.  0.  1.  0.
  0.  1.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.
  1.  0.  0.  0.  0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",240
1157,300,simple,0.5,10,0.01,0.5,neighbors-of-neighbors,5,0,"[ 0.  1.  2.  2.  5.  6. 11. 23. 36. 33. 37. 22. 28. 19. 16. 15.  6.  5.
  6.  7.  3.  2.  4.  0.  1.  1.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  1.  0.  2.  1.
  1.  0.  0.  0.  1.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  1.  0.  0.  1.  0.  0.  1.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",241
1158,300,simple,0.5,10,0.01,0.5,neighbors-of-neighbors,5,0,"[ 0.  2.  3.  9. 10. 23. 49. 42. 36. 33. 20. 17. 10.  6.  5. 12.  6.  1.
  1.  2.  1.  1.  2.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.
  0.  0.  0.  0.  0.  2.  2.  2.  1.  0.  0.  1.  1.  0.  0.  1.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  2.  0.  1.  0.  0.  0.  1.  0.  0.  0.
  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  1.  0.  0.  0.  1.  0.  0.  0.  0.  1.  0.  0.  0.
  0.  0.  1.  1.  0.  0.]",242
1159,300,simple,0.5,10,0.01,0.5,neighbors-of-neighbors,5,0,"[ 0.  3.  4.  3.  2.  6.  5. 42. 41. 49. 30. 28. 24. 14.  9.  8.  7.  3.
  2.  3.  3.  3.  2.  1.  2.  1.  2.  0.  0.  1.  2.  3.  1.  0.  2.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  1.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  1.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  1.  1.  1.  0.  0.  0.
  0.  1.  0.  0.  0.  0.]",243
1160,300,simple,0.5,10,0.01,0.5,neighbors-of-neighbors,5,0,"[ 0.  0.  1.  2.  2. 51. 60. 48. 30. 27. 19. 16. 14. 10.  3.  3.  1.  3.
  1.  0.  0.  2.  1.  2.  0.  1.  2.  0.  0.  1.  0.  0.  1.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  1.  1.  0.  0.  0.
  0.  0.  0.  0.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  1.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  1.]",244
1161,300,simple,0.5,10,0.01,0.5,neighbors-of-neighbors,5,0,"[ 0.  1.  3.  3.  3.  8. 11. 15. 13. 20. 17. 25. 38. 32. 33. 20. 19.  8.
  5.  2.  5.  5.  3.  3.  2.  3.  0.  1.  0.  0.  0.  0.  0.  0.  1.  1.
  0.  1.  0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  1.  1.  0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  1.  1.  0.  0.  0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",245
