,n,spread-type,simple-spread-chance,graph-type,ba-m,cit-media-influence,cit-cit-influence,repetition,data,run_id
690,300,simple,0.75,barabasi-albert,10,0.01,0.75,0,"[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",721
691,300,simple,0.75,barabasi-albert,10,0.01,0.75,0,"[  0.   1.   0.   0.   1.  45. 111.  85.  25.  20.  10.   2.   1.   0.
   1.   2.   0.   0.   1.   1.   2.   0.   0.   0.   0.   0.   0.   0.
   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   1.   0.   1.   0.   0.   1.   0.   1.   0.   0.   1.   0.
   0.   0.   0.   0.   0.   0.   1.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   1.   0.   0.   0.   0.   0.   0.
   0.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.]",722
692,300,simple,0.75,barabasi-albert,10,0.01,0.75,0,"[ 0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1. 18. 64. 91.
 65. 28. 14.  4.  3.  1.  0.  0.  1.  1.  0.  1.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  1.  1.  0.  0.  0.  0.
  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.
  0.  0.  0.  0.  1.  0.  0.  0.  1.  0.  0.  0.  0.  1.  1.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.
  0.  0.  0.  0.  0.  1.]",723
693,300,simple,0.75,barabasi-albert,10,0.01,0.75,0,"[  0.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   1.  20.  70. 108.  49.  23.  10.   1.   4.   4.   2.   0.   0.   0.
   0.   0.   0.   1.   0.   0.   1.   1.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   1.   0.   0.   0.   1.   1.   0.   0.
   0.   0.]",724
694,300,simple,0.75,barabasi-albert,10,0.01,0.75,0,"[ 0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  1. 44. 81. 85. 44. 18.  9.  5.  3.  0.  1.  1.  0.  0.  0.  1.  2.
  4.  2.  0.  0.  0.  1.  0.  0.  0.  0.  1.  0.  0.  0.  0.  1.  0.  1.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  1.  0.]",725
695,300,simple,0.75,barabasi-albert,10,0.01,0.75,0,"[  0.   1.   0.   0.   1.  50. 118.  67.  28.  13.   6.   5.   2.   2.
   1.   0.   1.   0.   0.   0.   1.   2.   0.   0.   1.   4.   2.   1.
   0.   0.   0.   0.   0.   1.   1.   1.   0.   0.   0.   1.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   1.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   1.   1.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   1.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   1.   0.   0.   0.   0.
   0.   0.]",726
696,300,simple,0.75,barabasi-albert,10,0.01,0.75,0,"[ 0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  1. 18. 79. 92. 58. 18. 16.  6.  1.  0.  1.
  1.  0.  0.  0.  1.  1.  0.  1.  0.  2.  0.  0.  0.  0.  0.  0.  0.  0.
  1.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.
  2.  2.  3.  2.  1.  0.]",727
697,300,simple,0.75,barabasi-albert,10,0.01,0.75,0,"[ 0.  0.  1.  0.  0.  1. 48. 92. 89. 37.  9.  8.  4.  1.  0.  0.  1.  0.
  0.  1.  2.  2.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  1.  2.  0.
  1.  0.  0.  1.  1.  0.  0.  1.  0.  1.  0.  0.  0.  1.  1.  3.  1.  2.
  1.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  1.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  1.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",728
698,300,simple,0.75,barabasi-albert,10,0.01,0.75,0,"[0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.]",729
699,300,simple,0.75,barabasi-albert,10,0.01,0.75,0,"[ 0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  1. 43. 96. 85. 41. 14.  5.  3.  1.  1.  0.  0.  0.  0.
  0.  0.  0.  1.  0.  0.  0.  0.  2.  1.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  1.  2.  0.  0.  0.  0.  0.  0.
  0.  1.  3.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  1.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  1.  0.  0.  0.
  1.  3.  1.  0.  0.  0.]",72
700,300,simple,0.75,barabasi-albert,10,0.01,0.75,0,"[  0.   0.   0.   0.   1.  45. 146.  60.  27.  12.   7.   2.   1.   0.
   0.   0.   0.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   2.   2.   0.   0.   0.   0.   0.   0.   0.   1.   0.   0.   0.   2.
   0.   0.   0.   0.   0.   0.   1.   0.   0.   0.   0.   0.   1.   0.
   0.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   1.   0.   0.   1.   0.   0.   0.   0.   0.
   0.   0.]",730
701,300,simple,0.75,barabasi-albert,10,0.01,0.75,0,"[  0.   1.   0.   0.   0.   1.  20.  73. 115.  45.  19.   6.   8.   3.
   2.   4.   2.   1.   0.   0.   0.   1.   0.   1.   0.   1.   0.   0.
   1.   0.   0.   0.   1.   0.   0.   0.   0.   1.   1.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   1.   0.   0.   0.
   0.   0.   0.   0.   0.   1.   0.   0.   0.   0.   0.   1.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   1.   0.
   0.   1.   0.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.   1.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   1.
   0.   0.]",731
702,300,simple,0.75,barabasi-albert,10,0.01,0.75,0,"[  0.   1.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   1.
  38. 114.  89.  26.  11.   4.   7.   4.   1.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   1.   1.   0.   0.   0.   0.   0.   0.
   0.   0.]",732
703,300,simple,0.75,barabasi-albert,10,0.01,0.75,0,"[  0.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   1.  46.
 110.  62.  36.  24.   6.   3.   0.   1.   0.   0.   0.   0.   0.   1.
   1.   0.   0.   0.   0.   0.   0.   1.   0.   0.   2.   1.   1.   0.
   0.   0.   0.   1.   0.   0.   1.   2.   0.   1.   0.   0.   1.   2.
   1.   0.   0.   0.   0.   0.   1.   1.   0.   1.   0.   0.   0.   0.
   0.   0.   0.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   1.   0.   0.   0.   0.
   0.   0.]",733
704,300,simple,0.75,barabasi-albert,10,0.01,0.75,0,"[  0.   1.   0.   0.   0.   0.   0.   0.   1.  47. 117.  69.  29.  14.
   6.   5.   3.   0.   2.   0.   0.   0.   1.   1.   0.   0.   0.   1.
   0.   0.   0.   1.   2.   2.   1.   3.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   1.   0.   0.   0.   1.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   1.   0.
   0.   0.]",734
705,300,simple,0.75,barabasi-albert,10,0.01,0.75,0,"[  0.   1.   0.   0.   0.   0.   1.  54. 131.  66.  31.  11.   1.   3.
   2.   0.   0.   0.   1.   0.   0.   0.   0.   0.   1.   0.   0.   0.
   0.   0.   1.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.   1.
   0.   0.   0.   0.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   1.   1.   0.   0.   0.   1.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   1.   1.   0.
   0.   1.   0.   0.   0.   0.   0.   0.   1.   0.   0.   0.   0.   0.
   0.   0.]",735
706,300,simple,0.75,barabasi-albert,10,0.01,0.75,0,"[  0.   0.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   1.  45. 109.  71.  36.  21.  11.   2.   3.   0.   1.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   2.   1.
   0.   0.   0.   0.   0.   0.   1.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   1.
   1.   0.   0.   1.   0.   0.   0.   0.   0.   0.   1.   0.   0.   1.
   0.   0.   1.   0.   0.   1.   0.   0.   0.   1.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.]",736
707,300,simple,0.75,barabasi-albert,10,0.01,0.75,0,"[  0.   1.   0.   1.  46. 121.  64.  32.  15.   6.   4.   3.   1.   1.
   0.   1.   1.   0.   1.   0.   1.   0.   0.   0.   0.   0.   1.   0.
   1.   0.   0.   0.   0.   1.   1.   0.   0.   0.   1.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   1.   1.   0.   0.   0.
   0.   0.   0.   1.   0.   1.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.]",737
708,300,simple,0.75,barabasi-albert,10,0.01,0.75,0,"[  0.   0.   0.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   1.  52. 124.  70.  28.  14.   5.   3.   0.
   0.   1.   2.   0.   1.   0.   1.   0.   1.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   1.   0.   0.   0.   0.   0.   0.   1.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   1.   0.   0.   1.   0.   1.
   1.   0.   0.   1.   0.   1.   0.   0.   0.   0.   0.   1.   0.   1.
   0.   0.   0.   0.   0.   0.   1.   0.   0.   0.   0.   0.   1.   0.
   0.   1.]",738
709,300,simple,0.75,barabasi-albert,10,0.01,0.75,0,"[  0.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   1.  42. 104.  79.  37.  17.   7.   2.   1.   0.   0.   0.
   1.   1.   0.   0.   0.   0.   1.   0.   0.   0.   0.   0.   1.   1.
   0.   0.   1.   0.   1.   0.   0.   1.   1.   0.   0.   0.   0.   0.
   1.   0.   1.   0.   1.   1.   3.   5.   1.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   1.   0.
   0.   1.]",739
710,300,simple,0.75,barabasi-albert,10,0.01,0.75,0,"[  0.   1.   0.   0.   0.   0.   0.   0.   1.  33. 103.  80.  51.  15.
   9.   4.   3.   0.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   1.   0.   0.   0.   0.   0.   0.   0.
   0.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.   1.   0.   0.   0.
   1.   1.   0.   1.   0.   0.   0.   1.   0.   0.   1.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   1.
   0.   0.   0.   0.   0.   0.   0.   1.   0.   0.   0.   0.   0.   0.
   0.   0.]",73
711,300,simple,0.75,barabasi-albert,10,0.01,0.75,0,"[  0.   1.   0.   0.   0.   0.   0.   0.   1.  44. 109.  82.  31.  12.
   9.   0.   5.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   1.   0.   0.   1.   2.   0.   0.   2.   0.   1.   3.   1.   0.   1.
   0.   0.   0.   0.   0.   0.   1.   3.   1.   0.   0.   0.   0.   0.
   1.   0.   0.   0.   1.   0.   1.   1.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   1.   0.   0.   0.   1.   0.   0.   1.   0.   0.   0.   0.   0.   0.
   0.   0.]",740
712,300,simple,0.75,barabasi-albert,10,0.01,0.75,0,"[0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",741
713,300,simple,0.75,barabasi-albert,10,0.01,0.75,0,"[  0.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   1.  17.
  64. 111.  57.  22.  10.   3.   2.   4.   3.   0.   0.   0.   0.   0.
   0.   0.   1.   0.   0.   0.   0.   0.   0.   0.   0.   1.   1.   0.
   0.   0.]",742
714,300,simple,0.75,barabasi-albert,10,0.01,0.75,0,"[ 0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.
 50. 94. 75. 38. 18. 16.  7.  2.  1.  0.  1.  1.  2.  0.  0.  0.  0.  1.
  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  1.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",743
715,300,simple,0.75,barabasi-albert,10,0.01,0.75,0,"[  0.   1.   0.   0.   0.   1.  45. 102.  76.  35.  18.   8.   2.   4.
   2.   2.   0.   0.   0.   0.   0.   0.   0.   2.   1.   1.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   1.   0.   0.   0.   0.   0.   1.   1.   0.   0.
   1.   0.   0.   0.   0.   0.   0.   1.   0.   0.   0.   1.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   1.   0.   0.   0.   0.   1.   1.   0.   0.   0.   0.   0.   0.
   0.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.]",744
716,300,simple,0.75,barabasi-albert,10,0.01,0.75,0,"[  0.   0.   0.   0.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   1.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   1.  46. 123.  77.  35.  11.   5.   1.
   1.   0.   0.   0.   0.   1.   0.   1.   0.   0.   0.   1.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   1.   0.   1.   1.   1.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.]",745
717,300,simple,0.75,barabasi-albert,10,0.01,0.75,0,"[0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",746
718,300,simple,0.75,barabasi-albert,10,0.01,0.75,0,"[  0.   0.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   1.  48. 114.  75.  31.
  11.   7.   1.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   1.   0.   0.   0.   1.   0.   0.   0.   0.   0.
   0.   1.   0.   0.   0.   0.   0.   1.   1.   1.   0.   0.   1.   1.
   0.   0.]",747
719,300,simple,0.75,barabasi-albert,10,0.01,0.75,0,"[  0.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   1.   0.   0.   0.   0.
   0.   1.  43. 115.  67.  47.  14.   6.   2.   1.   3.   1.   0.   0.
   0.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   1.   0.   0.   0.   0.   0.   1.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   1.   1.   1.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   1.   0.   0.   0.   0.
   0.   0.]",748
720,300,simple,0.75,barabasi-albert,10,0.01,0.75,0,"[0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",749
721,300,simple,0.75,barabasi-albert,10,0.01,0.75,0,"[  0.   0.   1.   0.   0.   0.   0.   0.   1.  49. 135.  67.  24.  15.
   1.   4.   1.   0.   0.   2.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   1.   0.   1.   1.   0.   0.   0.   2.   1.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.
   0.   0.   0.   0.   0.   0.   1.   0.   0.   1.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   1.   0.   0.   0.   0.   1.
   0.   1.   0.   0.   0.   0.   2.   0.   0.   0.   0.   0.   0.   0.
   0.   0.]",74
722,300,simple,0.75,barabasi-albert,10,0.01,0.75,0,"[  0.   0.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   1.  20.  63. 107.
  59.  17.   9.   8.   9.   1.   0.   2.   4.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   2.   3.   2.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   1.   0.   0.   0.   1.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   1.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   1.   0.   0.
   0.   0.   0.   1.   0.   1.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.]",750
723,300,simple,0.75,barabasi-albert,10,0.01,0.75,0,"[  0.   1.   1.  52. 113.  72.  33.  11.   9.   3.   1.   1.   1.   0.
   1.   0.   0.   0.   0.   0.   2.   0.   0.   0.   1.   1.   0.   1.
   0.   1.   0.   0.   0.   0.   0.   0.   0.   0.   1.   1.   0.   0.
   0.   0.   0.   0.   0.   0.   1.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   1.   0.   0.   1.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   1.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   1.   0.   1.   0.   0.
   0.   0.]",751
724,300,simple,0.75,barabasi-albert,10,0.01,0.75,0,"[  0.   0.   1.   0.   0.   0.   0.   0.   0.   0.   0.   1.  45. 125.
  88.  20.   9.   5.   2.   2.   4.   0.   0.   0.   0.   0.   1.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   1.   0.   1.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   1.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   1.   0.   1.   0.   0.   0.   0.   0.   0.   0.   0.   2.   0.   1.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   1.   0.   0.   0.   1.   0.   0.   0.   0.   0.   0.
   0.   0.]",752
725,300,simple,0.75,barabasi-albert,10,0.01,0.75,0,"[  0.   0.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   1.  45. 117.  79.  34.  18.   2.   1.   1.
   0.   0.   0.   0.   1.   1.   0.   0.   1.   1.   1.   0.   1.   1.
   0.   1.   1.   0.   0.   0.   0.   1.   0.   0.   0.   1.   0.   0.
   0.   0.   0.   1.   0.   0.   0.   1.   0.   0.   1.   0.   0.   1.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   1.]",753
