,n,spread-type,simple-spread-chance,graph-type,ba-m,organizing-capacity,organizing-strategy,repetition,data
596,300,simple,0.01,barabasi-albert,10,10,high-degree-cit-and-media,4,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.
 0. 1. 1. 0. 2. 1. 2. 1. 2. 0. 0. 2. 0. 4. 0. 2. 4. 0. 3. 2. 2. 1. 0. 0.
 0. 3. 5. 1. 0. 2. 2. 2. 3. 1. 0. 1. 2. 2. 0. 0. 0. 1. 1. 1. 5. 2. 2. 1.
 3. 3. 1. 0. 0. 1. 0. 2. 1. 4. 1. 0. 2. 0. 5. 1. 0. 1. 1. 0. 2. 0. 3. 0.
 3. 1. 1. 0. 0. 2. 1. 0. 1. 0. 0. 0. 0. 3. 0. 0. 0. 0. 0. 1. 0. 2. 2. 4.
 1. 1. 3. 2. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]"
597,300,simple,0.01,barabasi-albert,10,10,high-degree-cit-and-media,4,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0.
 0. 0. 0. 0. 1. 0. 2. 0. 1. 0. 0. 0. 0. 0. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 1. 1. 0. 0. 1. 0. 0. 0. 1. 1. 0. 2. 1. 1. 0. 1. 0. 2. 0.
 0. 3. 0. 0. 1. 1. 2. 0. 0. 1. 0. 0. 0. 4. 2. 0. 0. 1. 3. 1. 1. 1. 1. 1.
 0. 0. 2. 0. 0. 0. 0. 1. 1. 1. 1. 3. 0. 1. 2. 2. 1. 1. 3. 1. 1. 1. 0. 0.
 0. 0. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2.
 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2.
 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2.
 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2.
 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2.
 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2.
 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2.]"
598,300,simple,0.01,barabasi-albert,10,10,high-degree-cit-and-media,4,"[0. 0. 0. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1. 1. 2. 1. 1.
 0. 1. 0. 0. 1. 1. 1. 2. 2. 1. 2. 1. 2. 0. 0. 0. 1. 2. 0. 0. 1. 2. 2. 3.
 2. 2. 1. 1. 0. 1. 1. 1. 1. 0. 1. 1. 3. 0. 3. 0. 2. 1. 1. 1. 0. 0. 1. 1.
 2. 1. 1. 0. 1. 0. 1. 0. 2. 1. 0. 0. 1. 1. 1. 2. 0. 2. 2. 2. 2. 2. 2. 2.
 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2.
 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2.
 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2.
 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2.
 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2.
 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2.
 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2.
 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2.
 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2.]"
599,300,simple,0.01,barabasi-albert,10,10,high-degree-cit-and-media,4,"[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 1. 1. 0. 3. 2. 1. 2.
 1. 1. 1. 0. 0. 2. 0. 0. 0. 0. 0. 2. 2. 1. 1. 0. 0. 2. 1. 1. 3. 1. 2. 2.
 1. 3. 1. 0. 2. 2. 2. 0. 0. 2. 0. 0. 0. 2. 0. 0. 2. 1. 2. 1. 2. 0. 0. 0.
 2. 2. 2. 0. 3. 1. 0. 0. 3. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"
600,300,simple,0.05,barabasi-albert,3,1,neighbors-of-neighbors,0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 1. 2. 3.
 4. 2. 2. 2. 0. 3. 3. 2. 4. 3. 1. 2. 0. 0. 2. 2. 1. 3. 4. 1. 4. 4. 0. 0.
 0. 3. 0. 3. 1. 2. 2. 3. 3. 0. 0. 6. 4. 2. 3. 2. 7. 4. 1. 6. 3. 4. 2. 3.
 1. 5. 3. 4. 5. 7. 3. 3. 4. 2. 3. 3. 8. 2. 1. 0. 2. 2. 5. 4. 3. 5. 2. 1.
 4. 3. 2. 4. 1. 4. 3. 1. 2. 4. 5. 1. 4. 1. 0. 3. 0. 7. 2. 2. 2. 1. 3. 2.
 2. 1. 1. 2. 3. 1. 2. 1. 0. 2. 0. 1. 0. 0. 1. 0. 1. 4. 3. 0. 0. 2. 2. 0.
 2. 1. 1. 4. 3. 1. 2. 0. 2. 1. 0. 2. 1. 1. 1. 2. 0. 0. 1. 3. 0. 3. 1. 0.
 0. 1. 0. 1. 1. 1. 0. 1. 0. 0. 1. 1. 2. 2. 0. 0. 0. 1. 1. 1. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 1. 0. 2. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 1. 0. 0. 1.
 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 1. 0.]"
601,300,simple,0.05,barabasi-albert,3,1,neighbors-of-neighbors,0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 1.
 1. 0. 2. 0. 0. 0. 1. 0. 1. 2. 2. 4. 2. 3. 4. 3. 1. 3. 0. 0. 0. 2. 2. 0.
 0. 0. 1. 0. 4. 3. 2. 2. 3. 3. 0. 0. 1. 2. 1. 2. 2. 1. 3. 2. 2. 4. 2. 2.
 1. 1. 2. 2. 1. 0. 2. 1. 2. 2. 2. 3. 3. 3. 6. 4. 3. 0. 4. 1. 4. 3. 1. 2.
 4. 2. 3. 4. 2. 2. 2. 0. 1. 3. 1. 0. 2. 0. 3. 0. 1. 1. 3. 2. 4. 1. 2. 0.
 3. 1. 2. 0. 2. 3. 3. 0. 3. 1. 2. 4. 3. 2. 1. 1. 1. 3. 4. 1. 1. 2. 2. 1.
 1. 0. 0. 1. 0. 0. 2. 3. 1. 0. 1. 0. 1. 2. 1. 1. 3. 2. 2. 2. 0. 1. 0. 1.
 0. 0. 2. 0. 0. 1. 0. 2. 0. 0. 1. 1. 1. 0. 0. 0. 3. 1. 1. 2. 1. 1. 0. 2.
 1. 0. 1. 0. 1. 0. 0. 0. 0. 1. 2. 2. 3. 1. 1. 1. 1. 0. 0. 1. 1. 0. 1. 1.
 1. 1. 4. 0. 2. 1. 1. 1. 3. 1. 1. 0. 0. 1. 3. 2. 1. 0. 1. 1. 2. 0. 5. 1.
 0. 0. 0. 0. 1. 1. 1. 0. 2. 1. 0. 0. 1. 0. 2. 1. 1. 0. 0. 0. 0. 1. 1. 0.
 1. 0. 1. 0. 1. 1. 0. 0. 1. 1. 0. 1.]"
602,300,simple,0.05,barabasi-albert,3,1,neighbors-of-neighbors,0,"[0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 2. 0. 2. 3. 0. 1. 2. 0. 1. 1. 0. 2. 5. 1.
 1. 0. 2. 3. 1. 2. 1. 2. 1. 0. 3. 1. 1. 4. 0. 1. 2. 0. 0. 1. 0. 1. 0. 1.
 1. 2. 1. 0. 1. 0. 1. 0. 0. 1. 1. 0. 2. 0. 2. 1. 2. 4. 3. 4. 1. 2. 1. 0.
 4. 1. 1. 1. 1. 2. 6. 3. 1. 2. 3. 1. 2. 2. 1. 1. 0. 1. 1. 5. 1. 1. 3. 2.
 6. 2. 3. 6. 6. 3. 5. 5. 2. 8. 6. 1. 3. 2. 3. 3. 2. 2. 3. 3. 2. 0. 4. 3.
 3. 5. 2. 5. 4. 3. 2. 5. 3. 2. 6. 4. 3. 2. 5. 1. 1. 3. 2. 1. 1. 0. 1. 2.
 3. 4. 1. 1. 0. 1. 0. 0. 2. 1. 0. 1. 1. 1. 1. 0. 1. 0. 0. 1. 1. 1. 0. 0.
 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 1. 1. 1. 1. 4. 0. 0. 1. 0. 0. 0.
 0. 2. 0. 1. 1. 0. 1. 2. 3. 0. 1. 0. 1. 0. 0. 1. 1. 0. 0. 0. 1. 3. 0. 1.
 1. 3. 1. 1. 0. 1. 1. 0. 1. 0. 0. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 1. 1. 2. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.
 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.]"
603,300,simple,0.05,barabasi-albert,3,1,neighbors-of-neighbors,0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 4. 2. 0. 1. 0. 0. 3.
 0. 2. 3. 2. 0. 1. 1. 1. 2. 2. 0. 3. 2. 1. 0. 2. 0. 3. 3. 0. 2. 2. 0. 2.
 0. 2. 1. 2. 0. 3. 3. 0. 1. 0. 2. 0. 1. 1. 2. 2. 1. 0. 2. 1. 4. 0. 2. 0.
 3. 3. 0. 1. 1. 0. 2. 3. 2. 1. 0. 0. 2. 1. 2. 4. 0. 1. 3. 1. 0. 3. 1. 1.
 2. 1. 1. 2. 3. 1. 2. 1. 2. 0. 0. 3. 1. 4. 1. 1. 2. 3. 0. 2. 3. 0. 2. 0.
 0. 0. 3. 2. 7. 0. 3. 1. 1. 1. 0. 0. 2. 5. 3. 2. 3. 4. 3. 4. 2. 3. 1. 2.
 0. 3. 1. 1. 4. 0. 3. 2. 1. 1. 0. 0. 1. 1. 2. 1. 1. 2. 4. 1. 0. 0. 1. 1.
 0. 1. 0. 0. 1. 1. 1. 2. 2. 1. 0. 1. 1. 0. 0. 1. 2. 3. 1. 1. 1. 2. 2. 2.
 1. 1. 0. 1. 0. 1. 0. 1. 0. 2. 1. 1. 1. 0. 0. 0. 1. 2. 0. 2. 3. 1. 2. 1.
 0. 0. 1. 1. 0. 0. 2. 1. 2. 1. 0. 3. 1. 1. 1. 2. 1. 2. 0. 2. 0. 2. 0. 1.
 1. 1. 1. 0. 1. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 2. 0. 1. 0. 1. 2. 1. 0. 2.
 2. 1. 0. 0. 0. 0. 0. 1. 0. 0. 2. 0. 0. 3. 0. 1. 1. 0. 1. 0. 1. 0. 1. 0.
 0. 0. 0. 0. 0. 0. 2. 1. 1. 0. 0. 0.]"
604,300,simple,0.05,barabasi-albert,3,1,neighbors-of-neighbors,0,"[ 0.  0.  1.  0.  0.  0.  0.  0.  0.  1.  0.  1.  1.  2.  0.  0.  0.  1.
  1.  8. 13.  4.  5.  6.  3.  6. 15.  6. 15.  7.  2.  8.  4.  2. 16.  8.
  9.  5.  8.  6.  1.  8.  3.  8.  9.  5.  4.  4.  7.  6.  2.  6.  4.  6.
  4.  3.  8.  6.  6.  3.  2.  6.  6.  2.  6.  4.  6.  1.  8.  2.  5.  4.
  4.  3.  1.  1.  3.  5.  3.  2.  4.  3.  2.  1.  2.  5.  1.  3.  1.  2.
  4.  5.  1.  3.  2.  1.  2.  0.  4.  1.  3.  1.  2.  1.  0.  0.  1.  2.
  0.  0.  1.  2.  0.  0.  0.  0.  0.  0.  3.  0.  0.  0.  0.  1.  2.  1.
  0.  1.  0.  0.  0.  0.  0.  1.  0.  0.  0.  1.  0.  1.  2.  1.  0.  0.
  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.
  0.  0.  0.  1.  1.  1.  0.  0.  0.  0.  0.  1.  0.  0.  1.  0.  0.  0.
  0.  0.  1.  0.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
605,300,simple,0.05,barabasi-albert,3,1,neighbors-of-neighbors,1,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 1. 2. 1. 1. 2. 1. 2. 2. 3. 0. 3. 2. 3. 0. 1. 5. 1. 0. 1. 0. 1.
 0. 1. 0. 3. 6. 4. 5. 0. 4. 3. 2. 3. 9. 0. 7. 5. 2. 1. 0. 5. 1. 3. 1. 1.
 1. 2. 4. 1. 2. 1. 2. 1. 0. 2. 1. 3. 3. 1. 0. 2. 3. 3. 2. 2. 6. 6. 0. 1.
 6. 2. 4. 2. 4. 0. 1. 5. 4. 2. 2. 3. 1. 0. 2. 2. 4. 2. 2. 2. 4. 1. 2. 4.
 2. 0. 1. 1. 4. 1. 3. 2. 1. 1. 3. 2. 3. 3. 1. 1. 1. 1. 3. 0. 1. 0. 2. 2.
 2. 2. 2. 0. 1. 1. 2. 3. 0. 2. 0. 0. 2. 0. 2. 0. 1. 1. 2. 0. 0. 1. 1. 2.
 1. 1. 2. 2. 0. 0. 2. 0. 0. 2. 1. 0. 2. 1. 1. 3. 0. 0. 1. 1. 1. 2. 0. 1.
 0. 2. 0. 3. 0. 0. 0. 0. 1. 1. 0. 0. 1. 0. 1. 2. 0. 1. 0. 0. 1. 1. 0. 0.
 1. 0. 2. 1. 3. 0. 2. 0. 0. 2. 0. 0. 0. 1. 1. 0. 1. 0. 2. 1. 0. 1. 1. 1.
 2. 0. 1. 0. 3. 2. 3. 0. 0. 0. 0. 1. 0. 2. 2. 0. 0. 0. 1. 1. 0. 1. 2. 0.
 1. 0. 0. 1. 2. 1. 0. 1. 0. 1. 0. 0.]"
606,300,simple,0.05,barabasi-albert,3,1,neighbors-of-neighbors,1,"[0. 0. 1. 0. 1. 3. 3. 1. 2. 0. 1. 0. 1. 1. 1. 2. 2. 2. 0. 2. 1. 1. 1. 3.
 3. 1. 1. 1. 3. 0. 0. 1. 2. 1. 1. 0. 6. 2. 3. 3. 2. 2. 7. 2. 0. 1. 4. 3.
 4. 2. 0. 6. 2. 2. 1. 3. 0. 2. 2. 2. 0. 0. 2. 3. 1. 3. 3. 2. 3. 1. 1. 1.
 2. 1. 1. 3. 7. 1. 3. 2. 3. 3. 3. 2. 1. 2. 2. 2. 7. 0. 3. 3. 3. 1. 2. 1.
 4. 6. 2. 4. 2. 2. 5. 1. 3. 3. 1. 0. 1. 1. 1. 3. 3. 0. 4. 2. 1. 1. 2. 2.
 3. 4. 2. 2. 7. 0. 1. 0. 2. 2. 3. 3. 3. 1. 3. 2. 2. 3. 0. 1. 3. 2. 1. 1.
 2. 1. 1. 0. 2. 1. 2. 1. 1. 0. 2. 1. 2. 2. 0. 0. 1. 1. 0. 3. 1. 1. 0. 2.
 1. 2. 0. 0. 2. 1. 1. 2. 2. 2. 1. 0. 0. 3. 1. 0. 4. 0. 0. 0. 1. 1. 1. 0.
 1. 2. 0. 0. 0. 1. 1. 1. 0. 1. 0. 0. 1. 1. 0. 1. 0. 1. 0. 0. 0. 1. 1. 1.
 1. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 2. 0. 2. 0. 0. 0. 0. 0. 1. 2. 2.
 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 2. 0. 0. 0. 0. 0. 0. 0. 0.
 1. 1. 1. 0. 0. 0. 0. 0. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.
 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]"
607,300,simple,0.05,barabasi-albert,3,1,neighbors-of-neighbors,1,"[ 0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  1.  1.  0.  0.  0.  1.  0.  0.  0.  0.  0.  1.  0.
  0.  0.  1.  1.  0.  2.  5.  2.  5.  1.  2.  5.  9.  5.  5.  4. 11.  9.
  5.  6.  7.  1.  6.  7.  8.  8.  6.  5. 10. 10.  9.  8.  8.  6.  4.  4.
  5.  6. 12.  2.  6.  9.  9.  4.  4.  8.  5.  4.  3.  3.  4.  4.  3.  4.
  4.  3.  2.  3.  7.  6.  5.  2.  4.  5.  5.  3.  3.  1.  2.  2.  0.  4.
  2.  2.  0.  2.  0.  4.  0.  2.  2.  2.  0.  3.  2.  3.  1.  2.  2.  1.
  1.  3.  0.  0.  0.  0.  2.  0.  4.  2.  0.  1.  1.  1.  1.  1.  0.  1.
  1.  3.  0.  0.  0.  1.  0.  2.  2.  0.  1.  1.  0.  1.  0.  1.  1.  0.
  0.  0.  1.  0.  0.  1.  0.  0.  0.  0.  1.  1.  0.  0.  1.  0.  0.  1.
  1.  0.  0.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.
  0.  1.  0.  0.  3.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.
  0.  0.  1.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
608,300,simple,0.05,barabasi-albert,3,1,neighbors-of-neighbors,1,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 2. 1.
 1. 0. 1. 0. 0. 0. 1. 2. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.
 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0.
 1. 0. 1. 0. 0. 0. 2. 1. 1. 0. 0. 0. 1. 0. 2. 0. 2. 5. 3. 0. 2. 3. 3. 2.
 2. 3. 2. 3. 1. 3. 2. 1. 2. 2. 2. 1. 3. 0. 5. 2. 3. 2. 3. 2. 4. 2. 4. 1.
 2. 1. 1. 5. 3. 2. 2. 1. 3. 5. 6. 3. 3. 6. 7. 6. 2. 6. 5. 4. 2. 1. 3. 7.
 1. 1. 3. 2. 1. 3. 2. 3. 1. 4. 5. 4. 3. 1. 2. 3. 3. 1. 2. 4. 1. 0. 2. 1.
 2. 0. 0. 0. 4. 2. 0. 1. 2. 1. 1. 2. 0. 1. 0. 3. 2. 1. 0. 1. 1. 1. 2. 0.
 2. 0. 1. 0. 2. 1. 2. 1. 0. 1. 0. 2. 1. 0. 0. 1. 1. 1. 0. 3. 2. 2. 0. 1.
 1. 3. 2. 0. 0. 2. 4. 0. 3. 0. 1. 1. 0. 0. 1. 0. 0. 1. 0. 1. 0. 2. 2. 2.
 0. 0. 0. 0. 0. 1. 0. 2. 0. 0. 1. 1. 1. 1. 2. 0. 0. 1. 0. 2. 2. 1. 1. 1.
 1. 5. 0. 1. 1. 0. 0. 2. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 2. 0. 0. 0. 0. 1.
 0. 0. 0. 1. 1. 1. 1. 1. 0. 1. 0. 0.]"
609,300,simple,0.05,barabasi-albert,3,1,neighbors-of-neighbors,1,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 2. 4. 1. 2. 1. 1. 3. 0. 0. 0.
 1. 2. 1. 2. 0. 0. 2. 1. 3. 2. 3. 0. 3. 0. 2. 2. 3. 0. 3. 2. 2. 4. 3. 1.
 0. 2. 0. 1. 3. 2. 0. 0. 2. 3. 4. 3. 6. 5. 1. 6. 4. 4. 2. 0. 5. 2. 3. 3.
 7. 3. 1. 4. 2. 3. 8. 2. 1. 1. 4. 1. 3. 1. 4. 3. 1. 7. 1. 3. 5. 3. 1. 3.
 2. 0. 2. 2. 2. 3. 2. 0. 6. 2. 1. 0. 0. 3. 1. 0. 1. 2. 0. 2. 2. 1. 0. 1.
 1. 1. 0. 0. 2. 1. 0. 0. 1. 3. 1. 0. 1. 0. 0. 0. 2. 2. 1. 1. 1. 1. 3. 1.
 2. 1. 0. 0. 2. 0. 0. 0. 1. 3. 0. 0. 1. 1. 2. 1. 1. 1. 2. 1. 3. 2. 0. 1.
 1. 0. 0. 2. 1. 1. 2. 3. 2. 2. 1. 4. 1. 6. 1. 0. 2. 2. 2. 1. 6. 0. 0. 1.
 1. 0. 1. 0. 0. 0. 1. 2. 1. 1. 0. 0. 1. 3. 0. 1. 0. 1. 1. 0. 0. 1. 1. 0.
 1. 2. 1. 0. 2. 2. 0. 1. 1. 1. 0. 1. 0. 0. 1. 0. 1. 1. 1. 1. 0. 0. 2. 0.
 1. 0. 1. 0. 0. 1. 1. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 1. 1. 0.
 1. 0. 0. 0. 2. 0. 0. 1. 0. 0. 2. 1.]"
