,n,spread-type,simple-spread-chance,graph-type,ba-m,cit-media-influence,cit-cit-influence,organizing-capacity,organizing-strategy,data
335,500,simple,0.1,barabasi-albert,10,0.25,0.25,1,high-degree-media,"[ 0.  0.  1.  1.  1.  1.  1.  1.  1.  1.  1.  0.  1.  2.  2.  3.  0.  0.
  1.  1.  1.  1.  1.  3.  3.  3.  0.  0.  0.  1.  2.  0.  0.  0.  0.  1.
  0.  0.  0.  0.  1.  7.  8.  8. 12. 16.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  5.  5.  5.  5.  0.  0.  0.  0.  0.  1.
  1.  2.  2.  4.  0.  1.  1.  5.  7.  1.  1.  1.  2.  2.  0.  0.  4.  5.
  6.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  5.  5.  0.  1.
  6.  6.  6.  5.  5.  5.  5.  7.  0.  0.  0.  0.  0.  1.  4.  4.  4.  4.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  2.  0.  0.  0.
  0.  4.  0.  1.  2.  2.  2.  0.  0.  0.  0.  8.  1.  1.  1.  1.  1.  2.
  2.  2.  7.  8.  2.  2.  2.  2.  2.  0.  5.  6.  6.  6.  0.  0.  0.  1.
  3.  2.  2.  2.  2.  9.  6.  6.  6.  7.  7.  1.  1.  1.  1.  2.  0.  1.
  6.  6.  9.  7.  7.  7.  7.  7.  0.  0.  0.  1.  1.  1.  1.  1.  1.  1.
  0.  0.  4.  4.  5.  0.  0. 10. 10. 10.  0.  0.  0.  0.  4.  0.  0.  0.
  2.  2.  0.  4.  5.  5.  5.  0.  1.  1.  8.  8.  0.  2.  2.  3.  3.  0.
  0.  0.  6. 11.  0.  1.  1.  1.  1.  0.  6.  6.  7.  7.  5. 11. 11. 13.
 16.  0.  2.  2.  2.  2.  0.  0.  0.  3.  5.  0.  0.  0.  3.  4.  0.  4.
  5.  5.  5.  5.  5.  5.  5.  5.  5.  5.  5.  5.]"
336,500,simple,0.1,barabasi-albert,10,0.25,0.25,1,high-degree-media,"[ 0.  0.  1.  1.  1.  1.  1.  1.  1.  1.  2.  1.  1.  1.  1.  1.  0.  0.
  0.  1.  1.  0.  0.  8.  8.  8.  0.  1.  1.  1.  1.  0.  0.  0. 13. 13.
  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  1.  1.  2.  2.  2.  0.  0.  0.
  0.  0.  0.  7.  7.  7. 17.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.
  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  0.  0.
  0.  0.  7.  3.  3.  3.  3.  7.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1. 12. 12. 12. 12.  0.  1.  1.
  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  0.
  0.  0.  9.  9.  0.  0.  0.  0.  0.  6.  6.  6.  6.  6.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  4.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  1.  6.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  7.  7.  7.  8.  8.  8.  4.  4.  4.  4.  4.  0.  7.  7.
  7.  8.  1.  2.  2.  5.  5.  0.  0.  0.  0.  3.  0.  0.  0.  0.  0.  0.
  0.  0. 11. 11.  8.  8. 13. 16. 16.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  5.  0.  0.  0.  0.  4.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  1.  1.  2.  0.  0.  7. 14. 14.  5.  5.  5.  5.]"
337,500,simple,0.1,barabasi-albert,10,0.25,0.25,1,high-degree-media,"[ 0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  1.  1.  1.  1.  1.  1.  0.  0.
  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  1.  1.  3.  0.  0.  1.  2.  2.
  1.  1.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.
  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  8.
  0.  6. 12. 12. 18.  0.  6.  6.  7.  7.  0.  0.  0.  0.  8.  0.  0.  0.
  0.  0.  0.  5.  5.  5.  6.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.
  1.  0.  0.  0.  0.  0.  3.  3.  3.  9.  9.  6.  6.  8. 14. 14.  0.  0.
  1.  1.  1.  0.  0.  0.  0.  0.  0.  3.  3. 21. 21.  0.  0.  0.  0.  3.
  0.  0.  0.  0.  0.  0.  7.  7.  7.  7.  0.  0.  0.  0.  0.  0.  5. 12.
 12. 12.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  8.  8.  8.  0.
  5.  5.  5.  5.  3.  6.  6.  6.  6.  0.  1.  1.  1.  1.  0.  3.  3.  3.
  3.  0.  0.  4.  4.  4.  1.  1.  1.  1.  2.  0.  0.  3.  3.  3.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.]"
338,500,simple,0.1,barabasi-albert,10,0.25,0.25,1,high-degree-media,"[ 0.  1.  1.  1.  2.  3.  1.  1.  2.  3.  3.  0.  0.  1.  1.  1.  0.  0.
  0.  1.  5.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  4.  4.  4.  4.
  0.  0.  0.  0.  0.  1.  1.  2.  2.  2.  0.  0.  0.  0.  0.  1.  2.  3.
  3.  4.  0.  0.  0.  0.  0.  0.  1.  1.  1.  2.  1.  2.  2.  3.  3.  0.
  0.  9.  9.  9.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.
  1.  0.  1.  1.  1.  4.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  1.  1.  1.  7.  0.  0.  0.  0.  1.  0.  0.  0.  5.  5.
  0.  0.  3.  3. 11.  0.  0.  0.  0.  0.  1.  1.  1.  1.  3.  2.  2.  6.
  6.  6.  0.  1.  1.  8.  8.  9.  9. 12. 12. 12.  0.  0.  1.  4.  6.  0.
  0.  0.  0.  1.  1.  1.  4.  6.  8.  0.  0.  0.  0.  0.  2.  2.  7.  7.
 10.  0.  0.  0.  0.  2.  0.  0.  0.  0.  0.  0.  7. 14. 15. 16.  2.  2.
  9. 10. 10.  0.  1.  2.  4.  4.  2.  4.  4.  4.  9.  0.  1.  2.  6.  6.
  4.  4.  6.  8.  8.  1.  5.  7.  7.  7.  0.  0.  0.  2.  2.  0.  0.  0.
  2.  2.  0.  0.  0.  0.  5.  1.  1.  3.  5.  6.  0.  2.  4.  4.  4.  0.
  3.  3.  4.  7.  1.  4.  4.  9.  9.  0.  0.  6.  9.  9.  6.  8. 14. 18.
 19.  0.  1.  3.  9. 10.  1.  2.  2.  2.  9.  0.  0.  0.  0.  0.  4.  5.
  5.  5.  6.  1.  7.  9. 12. 12.  3.  3.  3.  3.]"
339,500,simple,0.1,barabasi-albert,10,0.25,0.25,1,high-degree-citizens,"[ 0.  0.  1.  1.  1.  2.  0.  2.  2.  3.  3.  0.  1.  1.  3.  4.  2.  2.
  2.  2.  2.  1.  7.  8. 12. 12.  1.  1.  2.  3.  6.  0.  0.  0.  0.  5.
  2.  3.  7.  7.  7.  1.  4.  4.  6.  7.  1.  1.  1.  1.  1.  6.  7.  7.
  7.  7.  0.  0.  0.  0.  0.  0.  0.  0.  3.  3.  0.  0.  0.  0.  1.  2.
  2.  2.  2.  3.  0.  0.  0.  3.  4.  0.  1.  1.  1.  1.  0.  0.  0.  0.
  0.  0.  2. 12. 12. 12.  2.  2.  2.  4.  5.  0.  1.  1.  1.  1.  0.  0.
  0.  3.  4.  1.  2.  2.  2.  2.  0.  1.  1.  1.  1.  0.  0.  5.  5.  5.
  1.  5.  5.  5.  5.  1.  1.  1.  1.  2.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  3.  0.  0.  2.  2.  4.  1.  2.  2.  2.  2.  1.  1.  1.  1.  2.  0.
  0.  0.  1.  2.  0.  1.  1.  5.  5.  0.  0.  2.  2.  2.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  3.  3.  3.  3.  0.  0.  0.  1.  1.  4.  5.
  5.  6.  6.  1.  1.  1.  7.  7.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  1.  1.  4.  4.  6.  6.  1.  1.  3.  3.  3.  0.  0.  0.
  0.  0.  2.  2.  2.  5.  8.  0.  0.  1.  2.  2.  1.  1.  3.  5.  5.  1.
  1.  1.  2.  2.  0.  0.  0.  2.  2.  0.  0.  0.  0.  1.  0.  0.  0.  1.
  3.  1.  2.  2.  4.  5.  0.  0.  2.  3.  3.  1.  1.  1.  3.  3.  0.  0.
  0.  1.  1.  1.  1.  1.  1.  1.  1.  2.  3.  3.]"
340,500,simple,0.1,barabasi-albert,10,0.25,0.25,1,high-degree-citizens,"[ 0.  1.  1.  1.  1.  1.  0.  0.  1.  1.  1.  0.  0.  0.  0.  0.  1.  1.
  2.  2.  2.  2.  3.  3.  3.  3.  0.  0.  0.  0.  0.  1.  1.  1.  1.  1.
  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  0.  0.  0.  1.  1.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  1.  1.  0.  0.  0.  0.  1.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  1.  1.  1.  1.  1.  0.  0.  0.  0.  0.  1.  1.
  1.  1.  2.  0.  1.  1.  1.  2.  6.  6.  6.  6. 11.  0.  0.  1.  1.  3.
  0.  1.  1.  1.  1.  0.  0.  0.  0.  0.  0.  1.  1.  1.  1.  1.  1.  2.
  4.  4.  0.  0.  0.  0.  0.  2.  4.  4.  4.  4.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  6.  6.  6.  0.  0.  1.  1.
  1.  0.  0.  0.  0.  0.  0.  1.  2.  2.  2.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  1.  2.  2.  2.  2.  3.  0.  0.  0.  0.  0.
  0.  0.  0.  3.  3.  1.  1.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  1.  0.  0.  1.  2.  4.  0.  2.  4.  4.  4.  0.
  0.  0.  0.  0.  3.  3.  3.  5.  5.  1.  1.  1.  1.  1.  0.  1.  1.  1.
  1.  1.  3.  3.  3.  8.  3.  3. 10. 10. 10.  0.  4.  4.  4.  4.  0.  0.
  2.  2.  2.  1.  1.  2.  3.  6.  3.  3.  3.  4.]"
341,500,simple,0.1,barabasi-albert,10,0.25,0.25,1,high-degree-citizens,"[0. 0. 1. 1. 1. 1. 0. 0. 1. 2. 3. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 1. 2.
 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 8. 8. 8. 8. 8. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 9. 9. 9. 9. 0. 0. 4. 4. 4. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 1. 3. 3. 3. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 2. 2. 4. 4.
 0. 0. 2. 2. 2. 1. 5. 5. 5. 5. 0. 0. 0. 4. 4. 4. 4. 6. 6. 6. 0. 0. 0. 0.
 1. 0. 4. 4. 4. 4. 0. 0. 1. 1. 1. 2. 2. 2. 2. 6. 2. 2. 2. 2. 2. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 2. 2. 0. 0. 0. 0. 0. 0. 0. 4. 4. 6. 0.
 1. 1. 4. 4. 0. 0. 0. 3. 3. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 0. 0. 0. 1. 1. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 2. 3. 3. 3. 3. 3. 0. 0. 4. 9. 9. 0. 1. 1. 1. 2. 0. 7. 7.
 7. 7. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 0. 0. 0. 1. 1. 0. 3. 3. 3. 3. 0. 0.
 0. 0. 0. 0. 0. 0. 3. 3. 3. 4. 4. 4.]"
342,500,simple,0.1,barabasi-albert,10,0.25,0.25,1,high-degree-citizens,"[ 0.  1.  5.  7. 10. 13.  2.  2.  3.  5.  5.  1.  4. 10. 11. 12.  4.  6.
  6.  7.  7.  1.  3.  4.  4.  6.  1.  3.  4.  5.  8.  1.  4.  4.  6.  6.
  2.  5.  7.  8.  9.  0.  0.  0.  0.  0.  0.  2.  3.  3.  6.  0.  0.  3.
  4.  6.  2.  3.  3.  4.  4.  0.  0.  0.  3.  3.  0.  0.  0.  0.  0.  1.
  1.  4.  4.  6.  3.  4.  6.  7. 10.  1.  2.  3.  3.  3.  0.  1.  1.  4.
  4.  1.  2.  2.  8.  8.  0.  2.  6.  7.  7.  0.  0.  0.  0.  0.  0.  3.
  5.  5.  7.  0.  0.  0.  1.  1.  0.  0.  0.  3.  9.  0.  3.  3.  3.  3.
  3.  3.  3.  4.  5.  0.  1.  1.  2.  3.  1.  3.  4.  7.  7.  0.  0.  3.
  4.  4.  1.  2.  2.  2.  2.  0.  0.  2.  3.  7.  0.  0.  1.  3.  6.  0.
  2.  2.  2.  2.  3.  3.  3.  3.  3.  0.  1.  1.  1.  2.  0.  0.  0.  0.
  0.  1.  7.  7.  7.  9.  1.  2.  4.  4.  4.  0.  0.  0.  0.  0.  0.  0.
  0.  2.  2.  0.  2.  2.  2.  3.  0.  2.  2.  4.  7.  0.  0.  0.  3.  4.
  4.  4.  5.  6.  7.  0.  1.  1.  3.  3.  0.  1.  1.  3.  5.  0.  0.  0.
  0.  1.  1.  1.  1.  5.  5.  0.  0.  0.  5.  5.  2.  2.  2.  5.  5.  0.
  2.  2. 10. 10.  7.  8.  8. 10. 11.  0.  0.  0.  0.  1.  0.  0.  0.  0.
  1.  4.  5.  5.  9. 10.  1.  1.  1.  4.  7.  1.  1.  2.  2.  6.  1.  1.
  1.  1.  6.  0.  2.  2.  4.  7.  1.  1.  2.  2.]"
343,500,simple,0.1,barabasi-albert,10,0.25,0.25,1,high-degree-citizens,"[0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 2. 2. 0. 0. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.
 2. 2. 2. 2. 3. 8. 8. 8. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 3. 4. 4. 4. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 1. 1.
 0. 0. 4. 4. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 1. 0. 0. 0. 0. 0. 0. 0. 3. 3. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 1. 1. 1. 1. 0. 0. 0. 3. 3. 0. 0. 1. 1. 1. 0. 0. 0. 0. 0. 3. 3.
 3. 3. 3. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 3. 3. 4. 4. 0.
 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 1. 1. 2. 7. 0. 2. 5. 5. 5. 1. 1. 2. 5. 5.
 0. 0. 2. 8. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 0. 0. 0.
 0. 0. 3. 4. 4. 4. 1. 2. 2. 2. 2. 2. 6. 6. 8. 8. 0. 0. 0. 0. 0. 0. 0. 0.
 2. 2. 0. 2. 2. 4. 4. 0. 1. 1. 3. 3. 0. 0. 0. 1. 2. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 3. 3. 6. 6.]"
344,500,simple,0.1,barabasi-albert,10,0.25,0.25,1,high-degree-citizens,"[ 0.  1.  1.  1.  1.  2.  0.  0.  1.  1.  1.  1.  1.  1.  1.  1.  0.  1.
  1.  1.  1.  0.  0.  0.  0.  1.  0.  0.  0.  0.  1.  0.  0.  0.  1.  2.
  0.  0.  0.  0.  0.  0.  1.  1.  2.  2.  0.  1.  1.  1.  1.  0.  0.  1.
  1.  1.  1.  1.  1.  1.  7.  0.  1.  1.  1.  1.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  2.  2.  6.
  6.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  1.  1.  2.  4.  0.  2.
  2.  2.  2.  0.  3.  4.  5.  6.  0.  0.  1.  1.  1.  0.  0.  0.  0.  0.
  0.  0.  0.  2.  2.  0.  0.  2.  3.  8.  0.  0.  1.  1.  2.  0.  1.  2.
  2.  4.  0.  1.  1.  1.  4.  0.  0.  0.  0.  0.  0.  0.  1.  1.  1.  0.
  0.  0.  0.  1.  1.  6.  7.  9.  9.  0.  1.  3.  3.  3.  0.  0.  0.  0.
  1.  0.  0.  6.  6.  6.  0.  0.  0.  0.  3.  3.  3.  4.  4.  4.  0.  0.
  0.  1.  2.  0.  0.  0.  1.  1.  1.  2.  2.  3.  3.  2.  2.  2.  5.  5.
  2.  2.  2.  2.  3.  1.  1.  2.  3.  4.  0.  1.  5.  7.  9.  0.  3.  3.
  3.  3.  0.  0.  0.  0.  0.  2.  2.  2.  2.  2.  1.  7.  8. 10. 10.  1.
  1.  2.  2.  3.  0.  0.  2.  2.  2.  0.  0.  4.  4.  6.  3.  3.  3.  4.
  4.  0.  0.  0.  0.  0.  0.  0.  1.  1.  1.  2.  3.  3.  3.  5.  3.  3.
  6. 10. 11.  0.  0.  1.  2.  2.  1.  2.  2.  5.]"
345,500,simple,0.1,barabasi-albert,10,0.25,0.25,1,high-degree-citizens,"[ 0.  0.  0.  0.  0.  0.  1.  1.  1.  1.  1.  0.  1.  1.  1.  1.  0.  0.
  0.  0.  0.  0.  0.  1.  1.  1.  0.  0.  0.  1.  1.  0.  0.  0.  0.  1.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  1.  1.  1.  1.  1.  4.
 10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  1.  1.  1.  3.  0.  0.  0.  0.  0.  0.  1.  1.  1.  1.  6.  6.  6.  6.
  6.  0.  1.  1.  1.  3.  0.  0.  0.  0.  0.  0.  0.  0.  3.  3.  0.  0.
  0.  5.  5.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  2.  2.  5.  5.  5.  5.  5.  0.  0.  0.
  7.  7.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  3.  4.  4.  4.  5.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  3.  3.  3.  0.  0.  1.  1.  1.  1.  2.  2.  6.  6.  0.  0.
  0.  1.  1.  1.  3.  3.  3.  3.  0.  0.  0.  0.  1.  0.  2.  4.  4.  5.
  0.  1.  2.  3.  3.  0.  0.  0.  3.  3.  0.  0.  0.  0.  1.  0.  0.  0.
  1.  1.  0.  0.  3.  5.  5.  0.  2.  3.  3.  4.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  1.  4.  4.  0.  0.  0.  2.
  2.  3.  3.  3.  3.  3.  0.  0.  0.  0.  0.  0.  1.  1.  1.  1.  0.  0.
  1.  1.  1.  0.  0.  0.  1.  1.  3.  3.  3.  3.]"
346,500,simple,0.1,barabasi-albert,10,0.25,0.25,1,high-degree-citizens,"[ 0.  0.  1.  1.  1.  2.  1.  1.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  1. 10. 10. 10. 10. 10.
  0.  0.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.  1.  1.  1.  0.  0. 12.
 14. 14.  0.  0.  0.  0.  1.  0.  8.  8.  8.  9.  0.  0.  0.  3.  3.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  1.  1.  2.  2.  2.  5.  5.  5.  5.  5.  0.  0.
  0.  0.  3.  0.  0.  0.  0.  1.  0.  3.  3.  3.  4.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  1.  1.  1.  1.  1.  0.  0.  0.  0.  1.  0.  0.  1.
  1.  1.  0.  0.  1.  1.  4.  3.  3.  3.  3.  4.  2.  2.  2.  2.  2.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  1.  1.  1.
  1.  0.  0.  1.  1.  1.  0.  0.  0.  0.  0.  0.  3.  3.  3.  4.  2.  4.
  4.  6.  8.  0.  0.  0.  0.  0.  0.  0.  9. 10. 12.  0.  3.  3.  6.  8.
  0.  0.  0.  2.  2.  0.  0.  0.  0.  4.  0.  0.  1.  2.  2.  1.  1.  1.
  3.  3.  0.  0.  0.  1.  1.  0.  0.  0.  1.  1.  0.  0.  0.  0.  2.  0.
  0.  0.  0.  2.  0.  0.  1.  2.  4.  1.  1.  1.  1.  1.  0.  2.  4.  4.
  8.  1.  4.  4.  5.  8.  0.  0.  0.  0.  0.  0.  0.  1.  1.  6.  0.  0.
  0.  1.  1.  0.  0.  0.  3.  3.  0.  0.  0.  1.]"
347,500,simple,0.1,barabasi-albert,10,0.25,0.25,1,high-degree-citizens,"[ 0.  2.  4.  5.  6.  7.  1.  2.  2.  3.  3.  0.  0.  5.  5.  5.  0.  1.
  1.  1.  7.  0.  1.  1.  2.  2.  3.  3.  3.  5.  5.  4.  4.  4.  7.  7.
  0.  3.  3.  3.  4.  0.  1.  3.  3.  3.  1.  3.  3.  6.  7.  0.  0.  0.
  0.  2.  1.  1.  5.  5.  5.  0.  1.  1.  1.  1.  0.  4.  4.  5.  5.  0.
  3.  3.  3.  3.  5. 12. 12. 14. 14.  6.  6.  6.  6.  6.  0.  0.  0.  0.
  0.  4.  4.  4.  4.  4.  4.  4.  4.  4.  4.  0.  1.  2.  2.  2.  0.  4.
  5.  5.  5.  1.  2.  2.  3.  3.  0.  1.  1.  2.  3.  0.  3.  3.  6.  6.
  0.  2.  3.  3.  9.  4.  4.  4.  5.  5.  0.  1.  4.  5.  5.  0.  0.  0.
  0.  0.  2.  2.  2.  4.  4.  2.  2.  2.  2.  4.  0.  0.  0.  0.  0.  0.
  1.  1.  1.  1.  0.  1.  1.  4.  4.  0.  2.  2.  3.  3.  1.  1.  1.  1.
  1.  2.  3.  8.  9.  9.  3.  5.  6.  6.  7.  0.  0.  0.  0.  0.  1.  1.
  4.  4.  5.  0.  1.  1.  1.  1.  2.  2.  2.  3.  3.  2.  2.  2.  3.  6.
  2.  2.  3.  3.  4.  1.  1.  1.  6.  6.  0.  0.  3.  3.  3.  0.  0.  1.
  1.  1.  1.  1.  1.  1.  2.  1.  1.  1.  3.  3.  0.  2.  2.  2.  6.  0.
  1.  2.  4.  5.  0.  0.  0.  0.  0.  0.  0.  3.  3.  3.  0.  1.  2.  4.
  7.  1.  1.  1.  3.  5.  0.  0.  1.  1.  1.  0.  0.  2.  4.  9.  0.  0.
  1.  1.  3.  0.  0.  0.  1.  2.  2.  3.  4.  4.]"
348,500,simple,0.1,barabasi-albert,10,0.25,0.25,1,high-degree-citizens,"[0. 0. 0. 0. 1. 1. 0. 0. 1. 2. 2. 0. 0. 1. 1. 1. 0. 0. 0. 0. 0. 1. 1. 1.
 1. 3. 0. 0. 0. 0. 0. 0. 0. 0. 1. 2. 0. 0. 0. 0. 0. 0. 7. 7. 7. 8. 4. 4.
 4. 4. 4. 0. 0. 0. 0. 8. 0. 0. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0.
 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 1. 1. 3. 3. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 3.
 3. 0. 0. 0. 0. 0. 5. 5. 6. 6. 6. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0.
 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 3. 0. 1. 1. 1. 2. 2. 2. 2. 2. 2. 0. 0.
 0. 1. 1. 0. 0. 0. 2. 3. 0. 0. 0. 0. 0. 1. 1. 1. 4. 6. 0. 1. 3. 5. 5. 0.
 0. 0. 0. 0. 0. 0. 8. 8. 8. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 5. 5. 7. 7. 7. 0. 0. 0. 0. 0. 0. 0. 1.
 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1.
 1. 1. 1. 0. 0. 0. 0. 0. 2. 2. 2. 2.]"
